,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중,상장주식수
2132,229480,줌인터넷,"5,860",,14.9,"5,800","5,860","5,800","20,648","120,954,280","63,339,204,680",0,"10,808,738"
2133,229500,노브메타파마,"47,500",,-1.4,"49,000","49,850","47,500","2,616","125,689,900","411,141,665,000",0.02,"8,655,614"
2134,229640,LS전선아시아,"6,490",,7.3,"6,070","6,490","6,030","425,793","2,707,954,710","198,755,464,710",0.01,"30,624,879"
2135,230240,에치에프알,"2,980",,-3.2,"3,055","3,130","2,900","4,945,875","14,735,900,630","175,552,109,920",0.01,"58,910,104"
2136,230360,에코마케팅,"26,000",,4.2,"24,950","27,150","24,950","738,689","19,342,225,600","421,172,362,000",0.02,"16,198,937"
2137,230400,자비스,"6,900",,15,"6,000","6,900","6,000",220,"1,334,500","21,681,525,000",0,"3,142,250"
2138,230980,솔트웍스,"4,010",,0,0,0,0,0,0,"50,627,878,060",0,"12,625,406"
2139,232140,와이아이케이,"3,730",,-0.3,"3,765","3,765","3,675","161,361","599,984,495","230,470,940,880",0.01,"61,788,456"
2140,232330,SK3호스팩,"2,140",,1.9,"2,135","2,150","2,110","6,570","14,028,110","7,704,000,000",0,"3,600,000"
2141,232530,이엠티,"3,400",,-2.7,"3,200","3,400","3,200",11,"35,400","34,152,333,600",0,"10,044,804"
2142,232680,라온테크,"4,000",,-7.9,"4,490","4,490","4,000",788,"3,260,435","17,068,820,000",0,"4,267,205"
2143,232830,시큐센,"13,450",,-0.4,"13,700","13,900","13,250",302,"4,156,700","21,601,722,200",0,"1,606,076"
2144,233250,메디안디노스틱,"30,000",,0,"30,000","30,000","30,000",33,"990,000","52,396,020,000",0,"1,746,534"
2145,233990,질경이,"3,775",,4,"3,560","3,820","3,550","2,848","10,280,995","50,736,000,000",0,"13,440,000"
2146,234070,에이원알폼,"17,350",,3,"16,400","17,350","16,400",101,"1,657,350","61,303,206,100",0,"3,533,326"
2147,234080,JW생명과학,"24,250",,0,"24,300","24,600","24,150","94,645","2,302,058,300","383,987,934,500",0.02,"15,834,554"
2148,234100,세원,"2,605",,-1.9,"2,645","2,645","2,570","266,492","693,650,225","58,307,675,925",0,"22,382,985"
2149,234300,에스트래픽,"10,000",,0,"10,000","10,100","9,980","65,241","652,932,880","119,211,800,000",0.01,"11,921,180"
2150,234920,자이글,"12,950",,0.8,"12,850","13,000","12,300","148,047","1,876,382,300","175,225,284,500",0.01,"13,530,910"
2151,236030,씨알푸드,"20,900",,0,0,0,0,0,0,"41,382,000,000",0,"1,980,000"
2152,236200,슈프리마,"27,200",,0.7,"26,850","27,300","26,500","85,516","2,296,928,800","192,583,425,600",0.01,"7,080,273"
2153,236340,메디젠휴먼케어,"12,800",,0,"12,700","12,800","12,500",359,"4,563,000","29,502,617,600",0,"2,304,892"
2154,237690,에스티팜,"22,900",,3.2,"22,200","23,050","22,050","88,774","2,014,264,100","427,222,400,000",0.02,"18,656,000"
2155,237750,피앤씨테크,"8,430",,-0.1,"8,380","8,470","8,320","8,011","67,080,710","54,766,338,000",0,"6,496,600"
2156,237880,클리오,"20,000",,-2.2,"20,350","20,550","19,850","165,189","3,329,655,650","339,357,900,000",0.02,"16,967,895"
2157,238090,앤디포스,"14,450",,0,0,0,0,0,0,"238,976,238,600",0.01,"16,538,148"
2158,238120,로고스바이오,"15,850",,5.7,"15,150","17,600","14,800","604,467","9,747,898,150","56,976,375,400",0,"3,594,724"
2159,238200,비피도,"38,050",,4,"36,600","38,450","36,200","85,808","3,233,038,800","155,624,500,000",0.01,"4,090,000"
2160,238490,힘스,"15,350",,1.3,"15,150","15,400","14,700","46,103","687,760,650","86,821,411,300",0,"5,656,118"
2161,238500,로보쓰리,"3,300",,-2.4,"3,885","3,885","3,050","2,907","8,868,685","15,451,147,800",0,"4,682,166"
2162,239340,미래에셋제5호스팩,"6,100",,22,"5,060","6,300","4,920","3,173,923","18,249,338,220","29,280,000,000",0,"4,800,000"
2163,239610,에이치엘사이언스,"74,100",,-1.7,"75,000","75,000","71,700","61,239","4,477,600,700","381,033,166,800",0.02,"5,142,148"
2164,239890,피엔에이치테크,"9,760",,0,0,0,0,0,0,"20,105,600,000",0,"2,060,000"
2165,240340,인터코스,"2,800",,-6.8,"2,750","2,800","2,555","12,070","31,794,995","9,369,704,400",0,"3,346,323"
2166,240810,원익IPS,"24,900",,-2,"25,150","25,200","24,650","394,523","9,840,173,050","1,222,189,134,900",0.07,"49,083,901"
2167,241510,이에스산업,"1,890",,7.7,"2,000","2,000","1,890",501,"1,001,890","11,307,870,000",0,"5,983,000"
2168,241520,DSC인베스트먼트,"4,570",,1.8,"4,490","4,670","4,450","306,198","1,406,791,080","79,975,000,000",0,"17,500,000"
2169,241560,두산밥캣,"31,200",,-0.6,"31,500","31,550","31,200","92,083","2,884,831,850","3,127,773,979,200",0.18,"100,249,166"
2170,241590,화승엔터프라이즈,"12,700",,0.4,"12,650","13,000","12,450","88,100","1,120,136,200","768,815,709,000",0.04,"60,536,670"
2171,241690,유니테크노,"18,800",,-1,"18,700","19,000","18,350","12,675","237,966,350","224,237,376,000",0.01,"11,927,520"
2172,241710,코스메카코리아,"23,800",,0,"23,600","23,850","23,450","23,377","551,719,450","254,184,000,000",0.01,"10,680,000"
2173,241770,메카로,"20,550",,4.3,"19,650","20,600","19,450","97,884","1,965,899,550","205,317,927,000",0.01,"9,991,140"
2174,241790,오션브릿지,"13,600",,0,"13,550","13,650","13,150","103,574","1,382,693,600","126,541,186,400",0.01,"9,304,499"
2175,241820,피씨엘,"10,400",,-0.5,"10,450","10,600","10,150","49,538","511,263,150","92,988,105,600",0.01,"8,941,164"
2176,242040,나무기술,"1,975",,-0.8,"1,995","2,000","1,945","576,691","1,139,632,550","55,680,819,500",0,"28,192,820"
2177,242350,피엔아이컴퍼니,"3,630",,-1.9,"4,130","4,130","3,145",5,"17,700","17,284,317,600",0,"4,761,520"
2178,242850,영현무역,260,,0,0,0,0,0,0,"421,200,000",0,"1,620,000"
2179,243070,휴온스,"67,500",,2.7,"65,000","68,200","64,800","52,152","3,487,948,100","606,403,597,500",0.03,"8,983,757"
2180,243840,신흥에스이씨,"35,000",,-0.8,"35,300","35,300","34,600","25,077","871,216,650","229,308,905,000",0.01,"6,551,683"
2181,243870,굿센,"21,050",,-15,0,0,0,0,0,"28,332,268,550",0,"1,345,951"
2182,244880,나눔테크,"3,450",,0,"3,450","3,450","3,400","1,726","5,904,700","17,319,000,000",0,"5,020,000"
2183,245450,씨앤에스링크,"4,400",,4.8,"4,200","4,400","4,200",11,"46,900","4,575,824,000",0,"1,039,960"
2184,245620,EDGC,"6,750",,1.7,"6,670","6,750","6,540","237,979","1,577,781,380","244,167,345,000",0.01,"36,172,940"
2185,246250,에스엘에스바이오,"6,200",,5.1,"5,800","6,500","5,800","1,560","9,414,000","42,334,238,600",0,"6,828,103"
2186,246690,TS인베스트먼트,"2,645",,0.6,"2,630","2,695","2,560","186,200","491,352,780","59,303,555,580",0,"22,421,004"
2187,246710,티앤알바이오팹,"15,300",,8.1,"14,050","18,350","14,000","6,052,866","101,780,930,400","126,166,615,200",0.01,"8,246,184"
2188,246720,아스타,"8,110",,-0.4,"8,220","8,230","8,080","20,445","166,284,190","93,123,261,530",0.01,"11,482,523"
2189,246960,이노테라피,"18,200",,-1.4,"18,500","18,900","18,200","147,696","2,733,681,950","90,439,148,800",0.01,"4,969,184"
2190,247300,인프라웨어테크놀러지,550,,7.8,550,550,550,300,"165,000","3,365,008,900",0,"6,118,198"
2191,247540,에코프로비엠,"66,200",,2.2,"64,800","66,600","64,300","181,163","11,849,757,100","1,325,103,289,200",0.08,"20,016,666"
2192,248170,샘표식품,"29,500",,0,"29,200","29,500","29,150","2,493","73,171,550","134,764,437,000",0.01,"4,568,286"
2193,249420,일동제약,"21,850",,0,"21,800","22,050","21,550","56,442","1,231,002,850","471,772,374,050",0.03,"21,591,413"
2194,250000,보라티알,"8,050",,1.1,"7,960","8,100","7,940","25,268","202,448,530","54,343,400,650",0,"6,750,733"
2195,250060,모비스,"3,570",,1.1,"3,485","3,630","3,375","2,703,969","9,465,805,220","114,851,590,980",0.01,"32,171,314"
2196,250930,케이비제10호스팩,"2,080",,0,0,0,0,0,0,"10,836,800,000",0,"5,210,000"
2197,251270,넷마블,"128,000",,4.1,"123,500","128,000","123,500","287,863","36,470,403,000","10,914,123,520,000",0.63,"85,266,590"
2198,251280,안지오랩,"14,250",,-1,"14,300","14,300","13,550",139,"1,896,050","25,734,274,500",0,"1,805,914"
2199,251370,와이엠티,"19,500",,-0.3,"19,550","19,550","18,800","38,194","734,490,300","144,401,400,000",0.01,"7,405,200"
2200,251630,브이원텍,"23,050",,0,"23,100","23,200","22,750","34,981","803,763,400","173,245,874,500",0.01,"7,516,090"
2201,251960,엠에프엠코리아,"2,900",,0,0,0,0,0,0,"30,160,000,000",0,"10,400,000"
2202,252370,유쎌,"9,530",,-2.8,"9,530","9,530","9,530",156,"1,486,680","12,150,750,000",0,"1,275,000"
2203,252500,세화피앤씨,"3,220",,-3.6,"3,330","3,330","3,210","302,013","984,983,995","66,793,087,900",0,"20,743,195"
2204,253450,스튜디오드래곤,"90,000",,-1.6,"90,500","90,800","89,800","104,640","9,431,986,200","2,524,634,100,000",0.15,"28,051,490"
2205,253590,네오셈,"1,785",,1.7,"1,745","1,785","1,735","74,540","131,317,840","64,093,066,800",0,"35,906,480"
2206,253840,수젠텍,"15,650",,1.6,"15,400","15,700","14,750","8,342","129,879,550","178,816,993,900",0.01,"11,426,006"
2207,254120,IBKS제5호스팩,"2,160",,0.9,"2,150","2,160","2,150","11,304","24,411,125","9,720,000,000",0,"4,500,000"
2208,255220,SG,"9,980",,-0.2,"9,860","10,100","9,860","13,736","137,081,480","124,810,119,520",0.01,"12,506,024"
2209,255440,야스,"22,950",,-0.4,"23,150","23,200","22,800","51,367","1,181,557,500","299,681,100,000",0.02,"13,058,000"
2210,256630,엔에이치스팩10호,"2,055",,0,0,0,0,0,0,"14,385,000,000",0,"7,000,000"
2211,256840,엔에이치스팩11호,"2,080",,-0.2,"2,085","2,085","2,070",127,"262,945","14,206,400,000",0,"6,830,000"
2212,256940,케이피에스,"14,100",,-0.4,"14,000","14,350","13,800","38,423","540,044,550","60,333,900,000",0,"4,279,000"
2213,257370,명성티엔에스,"19,150",,-0.8,"19,250","19,250","19,000","48,058","917,929,350","121,985,500,000",0.01,"6,370,000"
2214,257730,신한제3호스팩,"2,145",,0.9,"2,135","2,175","2,125","31,950","68,489,120","7,518,225,000",0,"3,505,000"
2215,258050,테크트랜스,"3,150",,-1.2,"3,150","3,150","3,150",429,"1,351,350","20,361,716,550",0,"6,464,037"
2216,258250,셀젠텍,"16,400",,-0.3,"16,400","16,450","15,350",301,"4,894,650","63,460,587,200",0,"3,869,548"
2217,258540,스템랩,"21,500",,5.1,"18,550","23,100","18,550",25,"498,700","37,366,785,000",0,"1,737,990"
2218,258610,이더블유케이,"4,230",,-1.6,"4,225","4,320","4,225","14,044","59,836,755","31,221,393,120",0,"7,380,944"
2219,258790,케이비제11호스팩,"2,105",,1.2,"2,105","2,105","2,105",1,"2,105","6,757,050,000",0,"3,210,000"
2220,258830,세종메디칼,"13,750",,2.6,"13,400","13,850","13,100","34,352","463,624,200","93,193,938,750",0.01,"6,777,741"
2221,259630,엠플러스,"23,250",,-2.1,"23,750","23,800","23,050","23,038","539,779,650","118,851,442,500",0.01,"5,111,890"
2222,260660,알리코제약,"12,250",,3.4,"11,900","12,500","11,750","71,213","868,448,000","117,545,793,750",0.01,"9,595,575"
2223,260870,시그넷이브이,"13,350",,-0.7,"13,500","13,500","13,000","2,993","39,528,750","63,513,973,350",0,"4,757,601"
2224,260930,씨티케이코스메틱스,"25,300",,-0.4,"25,950","25,950","25,100","7,796","196,827,600","256,090,420,300",0.01,"10,122,151"
2225,260970,에스앤디,"361,300",,0,0,0,0,0,0,"109,705,854,600",0.01,"303,642"
2226,261200,하나금융9호스팩,"2,080",,0.2,"2,080","2,080","2,080",15,"31,200","8,860,800,000",0,"4,260,000"
2227,262760,엔케이맥스,"8,950",,-0.3,"9,800","9,800","8,530","1,598","13,945,500","150,539,000,000",0.01,"16,820,000"
2228,262830,대신밸런스제4호스팩,"2,065",,0,0,0,0,0,0,"10,345,650,000",0,"5,010,000"
2229,263020,디케이앤디,"5,050",,0.2,"5,040","5,120","4,990","201,837","1,020,428,545","39,204,170,100",0,"7,763,202"
2230,263050,유틸렉스,"119,600",,-0.5,"120,300","121,400","117,700","61,535","7,358,234,000","871,914,498,000",0.05,"7,290,255"
2231,263540,샘코,"5,460",,0.6,"5,370","5,480","5,360","28,469","154,366,480","43,334,278,260",0,"7,936,681"
2232,263600,덕우전자,"10,500",,7.6,"9,760","10,750","9,700","168,097","1,728,748,410","85,155,693,000",0,"8,110,066"
2233,263690,디알젬,"14,750",,11.7,"13,450","16,500","13,100","10,643,471","159,344,112,350","167,052,747,500",0.01,"11,325,610"
2234,263700,케어랩스,"23,000",,8,"21,250","23,350","21,100","269,543","6,009,358,600","142,376,325,000",0.01,"6,190,275"
2235,263720,디앤씨미디어,"17,750",,-0.8,"17,800","18,050","17,400","22,172","391,442,900","213,733,838,250",0.01,"12,041,343"
2236,263750,펄어비스,"181,300",,-1,"182,000","183,200","179,400","86,645","15,687,735,100","2,359,750,036,000",0.14,"13,015,720"
2237,263770,유에스티,"5,210",,-0.8,"5,290","5,290","5,160","57,698","301,623,360","123,477,896,120",0.01,"23,700,172"
2238,263800,데이타솔루션,"3,070",,0.5,"3,085","3,085","3,015","27,638","84,180,535","48,256,040,600",0,"15,718,580"
2239,263810,상신전자,"6,730",,0.2,"6,750","6,760","6,630","374,192","2,515,308,100","54,629,671,280",0,"8,117,336"
2240,263860,지니언스,"5,800",,-0.5,"5,820","5,860","5,740","26,113","150,668,260","54,778,680,000",0,"9,444,600"
2241,263920,에스엔피월드,"27,800",,3,"27,200","28,400","27,200","60,830","1,694,131,800","262,762,708,800",0.02,"9,451,896"
2242,264290,한화에이스스팩3호,"2,135",,-0.2,"2,155","2,155","2,100","1,194","2,509,040","6,575,800,000",0,"3,080,000"
2243,264450,유비쿼스,"35,600",,-0.3,"35,600","35,850","34,700","53,631","1,885,538,300","182,412,798,000",0.01,"5,123,955"
2244,264660,씨앤지하이테크,"7,290",,3.4,"7,100","7,290","7,030","63,492","457,362,160","61,275,949,200",0,"8,405,480"
2245,264850,IBKS제6호스팩,"2,120",,-0.2,"2,120","2,120","2,120",1,"2,120","9,147,800,000",0,"4,315,000"
2246,264900,크라운제과,"10,300",,1,"10,200","10,300","10,150","12,905","131,507,950","128,995,655,000",0.01,"12,523,850"
2247,26490K,크라운제과우,"8,020",,0.5,"8,040","8,050","7,910","1,598","12,804,980","6,203,951,200",0,"773,560"
2248,265480,미래에셋대우스팩1호,"2,090",,-0.5,"2,080","2,110","2,080","1,216","2,553,955","10,115,600,000",0,"4,840,000"
2249,265520,AP시스템,"30,350",,1.2,"29,950","30,400","29,500","209,440","6,286,463,500","427,920,158,850",0.02,"14,099,511"
2250,265560,영화테크,"12,100",,0.8,"11,950","12,100","11,750","11,706","139,926,400","64,675,589,000",0,"5,345,090"
2251,265920,한화수성스팩,"2,085",,0.5,"2,085","2,085","2,070","2,002","4,144,170","9,257,400,000",0,"4,440,000"
2252,266170,앤유엔터테인먼트,"6,200",,-3.1,"6,000","6,570","6,000","1,235","7,538,200","13,604,343,800",0,"2,194,249"
2253,266870,파워풀엑스,"3,300",,8.2,"3,100","3,300","3,100",21,"66,300","21,148,644,000",0,"6,408,680"
2254,267060,명진홀딩스,"3,400",,-1.4,"3,790","3,790","3,210","6,726","22,023,880","24,397,012,800",0,"7,175,592"
2255,267250,현대중공업지주,"341,000",,0.9,"337,500","342,000","337,500","34,642","11,787,029,000","5,553,736,397,000",0.32,"16,286,617"
2256,267260,현대일렉트릭,"24,900",,-2.5,"25,600","25,600","24,850","68,317","1,707,851,050","506,892,661,500",0.03,"20,357,135"
2257,267270,현대건설기계,"50,500",,-0.6,"51,000","51,200","50,000","87,983","4,432,886,100","994,890,046,500",0.06,"19,700,793"
2258,267290,경동도시가스,"35,400",,1.3,"34,750","35,500","34,500","11,961","417,426,400","166,984,030,200",0.01,"4,717,063"
2259,267320,교보7호스팩,"2,110",,0,"2,100","2,110","2,100",16,"33,750","8,482,200,000",0,"4,020,000"
2260,267790,배럴,"15,900",,-0.3,"15,900","15,950","15,650","38,462","608,138,550","123,404,670,000",0.01,"7,761,300"
2261,267810,앙츠,"5,750",,7.5,"5,350","5,890","4,550","2,567","11,785,240","8,895,250,000",0,"1,547,000"
2262,267850,아시아나IDT,"12,100",,1.7,"11,850","12,200","11,800","79,365","955,897,100","134,310,000,000",0.01,"11,100,000"
2263,267980,매일유업,"89,700",,1.1,"88,900","90,200","86,300","30,021","2,641,882,200","703,574,328,600",0.04,"7,843,638"
2264,268280,미원에스씨,"70,400",,2.3,"69,000","71,100","68,900","6,815","480,797,100","367,577,830,400",0.02,"5,221,276"
2265,268600,셀리버리,"63,800",,-1.7,"64,900","66,500","62,600","490,532","31,509,515,800","492,957,526,600",0.03,"7,726,607"
2266,269620,시스웍,"3,335",,2,"3,265","3,345","3,235","645,769","2,134,285,340","60,030,000,000",0,"18,000,000"
2267,270020,두원석재,"2,690",,0,0,0,0,0,0,"8,372,912,830",0,"3,112,607"
2268,270210,에스알바이오텍,"19,500",,-2.5,"19,650","19,650","19,500",106,"2,082,000","9,024,132,000",0,"462,776"
2269,270520,하나금융10호스팩,"2,115",,-0.2,"2,115","2,115","2,115",100,"211,500","9,733,230,000",0,"4,602,000"
2270,270660,에브리봇,"9,600",,-5.9,"9,600","9,600","9,600",200,"1,920,000","10,784,448,000",0,"1,123,380"
2271,270870,뉴트리,"20,800",,-1.2,"20,700","21,100","20,600","153,043","3,177,063,300","187,870,259,200",0.01,"9,032,224"
2272,271400,알로이스,"4,100",,2.5,0,0,0,0,0,"11,178,240,000",0,"2,726,400"
2273,271560,오리온,"102,000",,-1.4,"102,500","103,500","101,500","101,050","10,347,355,000","4,032,685,464,000",0.23,"39,536,132"
2274,271740,한국제5호스팩,"2,105",,-0.2,0,0,0,0,0,"8,420,000,000",0,"4,000,000"
2275,271780,비엔에프코퍼레이션,"1,650",,0,0,0,0,0,0,"4,950,000,000",0,"3,000,000"
2276,271850,다이오진,"3,260",,-0.9,"3,260","3,260","3,260",10,"32,600","9,780,000,000",0,"3,000,000"
2277,271980,제일약품,"43,900",,2.1,"43,000","44,600","42,400","16,426","718,497,550","645,543,880,800",0.04,"14,704,872"
2278,272290,이녹스첨단소재,"57,200",,2.5,"55,400","58,000","54,500","130,158","7,331,061,800","513,055,743,200",0.03,"8,969,506"
2279,272450,진에어,"24,750",,4.9,"23,600","25,100","23,400","567,503","14,031,814,250","742,500,000,000",0.04,"30,000,000"
2280,272550,삼양패키징,"18,000",,2.9,"17,500","18,000","17,300","21,898","386,136,050","255,776,472,000",0.01,"14,209,804"
2281,273060,엔에이치스팩12호,"2,125",,1.2,"2,100","2,150","2,090",364,"767,255","15,958,750,000",0,"7,510,000"
2282,275630,에스에스알,"11,900",,5.3,"11,250","12,150","11,250","542,119","6,415,768,850","68,955,275,900",0,"5,794,561"
2283,276240,엘리비젼,"3,670",,14.7,"3,670","3,670","3,670",1,"3,670","8,590,442,400",0,"2,340,720"
2284,276920,IBKS제7호스팩,"2,120",,0.2,"2,095","2,135","2,095","11,007","23,318,620","7,738,000,000",0,"3,650,000"
2285,277070,린드먼아시아,"5,840",,-0.2,"5,870","5,870","5,760","34,107","197,680,680","78,840,000,000",0,"13,500,000"
2286,277410,인산가,"2,125",,0.7,"2,130","2,140","2,080","659,847","1,393,696,035","56,011,483,125",0,"26,358,345"
2287,277480,신한제4호스팩,"2,070",,0,0,0,0,0,0,"12,440,700,000",0,"6,010,000"
2288,277880,티에스아이,"9,700",,0,0,0,0,0,0,"56,669,049,000",0,"5,842,170"
2289,278280,천보,"84,300",,7.4,"78,400","85,700","77,500","387,201","31,692,379,100","843,000,000,000",0.05,"10,000,000"
2290,278990,파인이엠텍,"4,100",,0,0,0,0,0,0,"14,859,310,200",0,"3,624,222"
2291,279410,한화에이스스팩4호,"2,070",,-0.2,"2,070","2,070","2,070","1,000","2,070,000","7,234,650,000",0,"3,495,000"
2292,279600,미디어젠,"11,200",,3.7,"11,250","11,250","11,200","2,183","24,460,050","41,220,267,200",0,"3,680,381"
2293,280360,롯데제과,"184,500",,2.2,"180,500","186,000","179,500","2,371","435,833,000","1,183,884,286,500",0.07,"6,416,717"
2294,281310,바이오시네틱스,"8,840",,14.8,"7,500","8,840","7,500",2,"16,340","23,082,919,600",0,"2,611,190"
2295,281410,한국제6호스팩,"2,100",,-0.5,"2,065","2,100","2,065",3,"6,230","9,471,000,000",0,"4,510,000"
2296,281740,동부스팩5호,"2,085",,0.5,"2,085","2,085","2,085","1,147","2,391,495","10,091,400,000",0,"4,840,000"
